Case ID,Start Timestamp,Complete Timestamp,Activity,Resource,Role
93,2011/01/18 19:07:00.000,2011/01/18 22:23:00.000,Create Quotation comparison Map,R-810,Purchasing Agent
93,2011/01/19 05:08:00.000,2011/01/19 05:37:00.000,Analyze Quotation comparison Map,R-439,Requester
93,2011/01/19 05:37:00.000,2011/01/19 05:37:00.000,Choose best option,R-563,Requester
93,2011/01/20 08:09:00.000,2011/01/20 20:35:00.000,Settle conditions with supplier,R-810,Purchasing Agent
93,2011/01/21 18:52:00.000,2011/01/21 18:58:00.000,Create Purchase Order,R-312,Purchasing Agent
93,2011/01/22 06:22:00.000,2011/01/22 06:37:00.000,Confirm Purchase Order,R-368,Supplier
93,2011/01/23 21:55:00.000,2011/01/25 10:33:00.000,Deliver Goods Services,R-368,Supplier
93,2011/01/25 18:00:00.000,2011/01/25 18:01:00.000,Release Purchase Order,R-330,Requester
93,2011/01/26 03:28:00.000,2011/01/26 03:29:00.000,Approve Purchase Order for payment,R-810,Purchasing Agent
93,2011/01/26 10:50:00.000,2011/01/26 10:50:00.000,Send invoice,R-543,Supplier
93,2011/01/27 01:12:00.000,2011/01/27 01:15:00.000,Release Supplier's Invoice,R-972,Financial Manager
93,2011/01/27 01:15:00.000,2011/01/27 01:15:00.000,Authorize Supplier's Invoice payment,R-972,Financial Manager
93,2011/01/27 01:58:00.000,2011/01/27 02:05:00.000,Pay invoice,R-972,Financial Manager
92,2011/01/12 21:07:00.000,2011/01/12 21:13:00.000,Create Purchase Requisition,R-563,Requester
92,2011/01/13 14:34:00.000,2011/01/13 14:41:00.000,Analyze Purchase Requisition,R-775,Requester Manager
92,2011/01/13 14:44:00.000,2011/01/13 14:47:00.000,Create Request for Quotation Requester Manager,R-264,Requester Manager
92,2011/01/15 03:15:00.000,2011/01/15 03:48:00.000,Analyze Request for Quotation,R-594,Purchasing Agent
92,2011/01/15 04:48:00.000,2011/01/15 04:55:00.000,Amend Request for Quotation Requester,R-768,Requester Manager
92,2011/01/16 16:58:00.000,2011/01/16 17:27:00.000,Analyze Request for Quotation,R-312,Purchasing Agent
92,2011/01/16 18:24:00.000,2011/01/16 18:48:00.000,Send Request for Quotation to Supplier,R-312,Purchasing Agent
92,2011/01/16 21:30:00.000,2011/01/17 00:08:00.000,Create Quotation comparison Map,R-810,Purchasing Agent
92,2011/01/17 06:55:00.000,2011/01/17 07:07:00.000,Analyze Quotation comparison Map,R-846,Requester
92,2011/01/17 07:07:00.000,2011/01/17 07:07:00.000,Choose best option,R-846,Requester
92,2011/01/17 12:38:00.000,2011/01/17 22:11:00.000,Settle conditions with supplier,R-312,Purchasing Agent
92,2011/01/18 03:24:00.000,2011/01/18 03:35:00.000,Create Purchase Order,R-810,Purchasing Agent
92,2011/01/18 11:40:00.000,2011/01/18 11:56:00.000,Confirm Purchase Order,R-346,Supplier
92,2011/01/19 00:32:00.000,2011/01/19 12:30:00.000,Deliver Goods Services,R-274,Supplier
92,2011/01/19 19:42:00.000,2011/01/19 19:43:00.000,Release Purchase Order,R-753,Requester
92,2011/01/20 13:48:00.000,2011/01/20 13:49:00.000,Approve Purchase Order for payment,R-312,Purchasing Agent
92,2011/01/20 20:29:00.000,2011/01/20 20:29:00.000,Send invoice,R-392,Supplier
92,2011/01/21 10:58:00.000,2011/01/21 11:01:00.000,Release Supplier's Invoice,R-752,Financial Manager
92,2011/01/21 11:01:00.000,2011/01/21 11:01:00.000,Authorize Supplier's Invoice payment,R-752,Financial Manager
92,2011/01/21 11:22:00.000,2011/01/21 11:31:00.000,Pay invoice,R-752,Financial Manager
91,2011/01/12 17:43:00.000,2011/01/12 18:19:00.000,Create Purchase Requisition,R-563,Requester
91,2011/01/13 07:10:00.000,2011/01/13 07:17:00.000,Analyze Purchase Requisition,R-264,Requester Manager
91,2011/01/13 07:21:00.000,2011/01/13 07:23:00.000,Create Request for Quotation Requester Manager,R-775,Requester Manager
91,2011/01/16 02:41:00.000,2011/01/16 03:12:00.000,Analyze Request for Quotation,R-810,Purchasing Agent
91,2011/01/16 19:48:00.000,2011/01/16 20:20:00.000,Send Request for Quotation to Supplier,R-312,Purchasing Agent
91,2011/01/16 21:20:00.000,2011/01/16 22:33:00.000,Create Quotation comparison Map,R-312,Purchasing Agent
91,2011/01/17 05:00:00.000,2011/01/17 05:33:00.000,Analyze Quotation comparison Map,R-563,Requester
91,2011/01/17 05:33:00.000,2011/01/17 05:33:00.000,Choose best option,R-330,Requester
91,2011/01/17 08:50:00.000,2011/01/17 14:39:00.000,Settle conditions with supplier,R-594,Purchasing Agent
91,2011/01/17 17:34:00.000,2011/01/17 17:44:00.000,Create Purchase Order,R-810,Purchasing Agent
91,2011/01/18 17:31:00.000,2011/01/18 17:45:00.000,Confirm Purchase Order,R-368,Supplier
91,2011/01/19 14:30:00.000,2011/01/20 08:17:00.000,Deliver Goods Services,R-346,Supplier
91,2011/01/20 15:28:00.000,2011/01/20 15:29:00.000,Release Purchase Order,R-170,Requester
91,2011/01/20 23:15:00.000,2011/01/20 23:16:00.000,Approve Purchase Order for payment,R-594,Purchasing Agent
91,2011/01/22 07:30:00.000,2011/01/22 07:30:00.000,Send invoice,R-543,Supplier
91,2011/01/22 21:55:00.000,2011/01/22 22:02:00.000,Release Supplier's Invoice,R-752,Financial Manager
91,2011/01/22 22:02:00.000,2011/01/22 22:02:00.000,Authorize Supplier's Invoice payment,R-752,Financial Manager
91,2011/01/22 22:15:00.000,2011/01/22 22:21:00.000,Pay invoice,R-752,Financial Manager
1111,2011/06/10 13:32:00.000,2011/06/10 13:40:00.000,Create Purchase Requisition,R-874,Requester
1111,2011/06/11 07:57:00.000,2011/06/11 08:02:00.000,Analyze Purchase Requisition,R-775,Requester Manager
1111,2011/06/11 08:05:00.000,2011/06/11 08:07:00.000,Create Request for Quotation Requester Manager,R-264,Requester Manager
1111,2011/06/28 15:21:00.000,2011/06/28 15:48:00.000,Analyze Request for Quotation,R-594,Purchasing Agent
1111,2011/06/28 16:39:00.000,2011/06/28 16:45:00.000,Amend Request for Quotation Requester,R-297,Requester Manager
1111,2011/06/28 19:11:00.000,2011/06/28 19:26:00.000,Analyze Request for Quotation,R-594,Purchasing Agent
1111,2011/06/28 20:18:00.000,2011/06/28 20:24:00.000,Amend Request for Quotation Requester,R-753,Requester Manager
1111,2011/07/15 02:24:00.000,2011/07/15 02:48:00.000,Analyze Request for Quotation,R-312,Purchasing Agent
1111,2011/07/15 03:34:00.000,2011/07/15 03:46:00.000,Amend Request for Quotation Requester,R-846,Requester Manager
1111,2011/08/08 05:57:00.000,2011/08/08 06:24:00.000,Analyze Request for Quotation,R-594,Purchasing Agent
1111,2011/08/08 07:13:00.000,2011/08/08 07:25:00.000,Amend Request for Quotation Requester,R-591,Requester Manager
1111,2011/08/12 05:12:00.000,2011/08/12 05:27:00.000,Analyze Request for Quotation,R-312,Purchasing Agent
1111,2011/08/12 21:59:00.000,2011/08/12 22:18:00.000,Send Request for Quotation to Supplier,R-312,Purchasing Agent
1111,2011/08/13 04:49:00.000,2011/08/13 10:41:00.000,Create Quotation comparison Map,R-312,Purchasing Agent
1111,2011/08/13 17:21:00.000,2011/08/13 17:52:00.000,Analyze Quotation comparison Map,R-170,Requester
1111,2011/08/13 17:52:00.000,2011/08/13 17:52:00.000,Choose best option,R-846,Requester
1111,2011/08/13 20:53:00.000,2011/08/14 05:56:00.000,Settle conditions with supplier,R-810,Purchasing Agent
1111,2011/08/14 06:32:00.000,2011/08/14 06:40:00.000,Create Purchase Order,R-810,Purchasing Agent
1111,2011/08/17 05:14:00.000,2011/08/17 05:41:00.000,Confirm Purchase Order,R-274,Supplier
1111,2011/08/23 13:18:00.000,2011/08/24 02:09:00.000,Deliver Goods Services,R-346,Supplier
1111,2011/08/24 10:04:00.000,2011/08/24 10:05:00.000,Release Purchase Order,R-297,Requester
1111,2011/08/24 14:10:00.000,2011/08/24 14:11:00.000,Approve Purchase Order for payment,R-594,Purchasing Agent
1111,2011/09/01 05:52:00.000,2011/09/01 05:52:00.000,Send invoice,R-543,Supplier
1111,2011/09/01 20:03:00.000,2011/09/01 20:09:00.000,Release Supplier's Invoice,R-752,Financial Manager
1111,2011/09/01 20:09:00.000,2011/09/01 20:09:00.000,Authorize Supplier's Invoice payment,R-752,Financial Manager
1111,2011/09/01 21:14:00.000,2011/09/01 21:21:00.000,Pay invoice,R-752,Financial Manager
294,2011/02/09 15:41:00.000,2011/02/09 16:37:00.000,Create Purchase Requisition,R-846,Requester
294,2011/02/10 02:39:00.000,2011/02/10 02:44:00.000,Analyze Purchase Requisition,R-775,Requester Manager
294,2011/02/10 02:49:00.000,2011/02/10 02:51:00.000,Create Request for Quotation Requester Manager,R-264,Requester Manager
294,2011/02/10 05:12:00.000,2011/02/10 06:00:00.000,Analyze Request for Quotation,R-810,Purchasing Agent
294,2011/02/10 06:54:00.000,2011/02/10 07:04:00.000,Amend Request for Quotation Requester,R-563,Requester Manager
294,2011/02/15 05:16:00.000,2011/02/15 05:34:00.000,Analyze Request for Quotation,R-312,Purchasing Agent
294,2011/02/15 06:20:00.000,2011/02/15 06:33:00.000,Amend Request for Quotation Requester,R-763,Requester Manager
294,2011/02/19 13:29:00.000,2011/02/19 13:49:00.000,Analyze Request for Quotation,R-312,Purchasing Agent
294,2011/02/20 07:40:00.000,2011/02/20 08:10:00.000,Send Request for Quotation to Supplier,R-312,Purchasing Agent
294,2011/02/20 08:44:00.000,2011/02/20 11:11:00.000,Create Quotation comparison Map,R-312,Purchasing Agent
294,2011/02/20 17:44:00.000,2011/02/20 18:13:00.000,Analyze Quotation comparison Map,R-874,Requester
294,2011/02/20 18:13:00.000,2011/02/20 18:13:00.000,Choose best option,R-768,Requester
294,2011/02/21 02:00:00.000,2011/02/21 07:26:00.000,Settle conditions with supplier,R-810,Purchasing Agent
294,2011/02/21 08:00:00.000,2011/02/21 08:13:00.000,Create Purchase Order,R-810,Purchasing Agent
294,2011/02/21 18:03:00.000,2011/02/21 18:08:00.000,Confirm Purchase Order,R-368,Supplier
294,2011/02/23 03:02:00.000,2011/02/23 18:44:00.000,Deliver Goods Services,R-392,Supplier
294,2011/02/24 02:16:00.000,2011/02/24 02:17:00.000,Release Purchase Order,R-591,Requester
294,2011/02/24 15:14:00.000,2011/02/24 15:15:00.000,Approve Purchase Order for payment,R-312,Purchasing Agent
294,2011/02/25 17:39:00.000,2011/02/25 17:39:00.000,Send invoice,R-346,Supplier
294,2011/02/26 07:57:00.000,2011/02/26 08:02:00.000,Release Supplier's Invoice,R-972,Financial Manager
294,2011/02/26 08:02:00.000,2011/02/26 08:02:00.000,Authorize Supplier's Invoice payment,R-972,Financial Manager
294,2011/02/26 08:21:00.000,2011/02/26 08:30:00.000,Pay invoice,R-972,Financial Manager
293,2011/02/09 13:06:00.000,2011/02/09 13:54:00.000,Create Purchase Requisition,R-790,Requester
293,2011/02/10 06:44:00.000,2011/02/10 06:53:00.000,Analyze Purchase Requisition,R-775,Requester Manager
293,2011/02/10 06:58:00.000,2011/02/10 07:00:00.000,Create Request for Quotation Requester Manager,R-775,Requester Manager
293,2011/02/14 22:41:00.000,2011/02/14 22:54:00.000,Analyze Request for Quotation,R-312,Purchasing Agent
293,2011/02/15 01:06:00.000,2011/02/15 01:38:00.000,Send Request for Quotation to Supplier,R-594,Purchasing Agent
293,2011/02/15 02:02:00.000,2011/02/15 04:02:00.000,Create Quotation comparison Map,R-594,Purchasing Agent
293,2011/02/15 10:04:00.000,2011/02/15 10:16:00.000,Analyze Quotation comparison Map,R-763,Requester
293,2011/02/15 10:16:00.000,2011/02/15 10:16:00.000,Choose best option,R-846,Requester
293,2011/02/15 12:04:00.000,2011/02/15 20:08:00.000,Settle conditions with supplier,R-312,Purchasing Agent
293,2011/02/15 22:12:00.000,2011/02/15 22:18:00.000,Create Purchase Order,R-594,Purchasing Agent
293,2011/02/16 08:14:00.000,2011/02/16 08:24:00.000,Confirm Purchase Order,R-368,Supplier
293,2011/02/17 14:00:00.000,2011/02/17 17:56:00.000,Deliver Goods Services,R-543,Supplier
293,2011/02/18 01:28:00.000,2011/02/18 01:29:00.000,Release Purchase Order,R-846,Requester
293,2011/02/18 16:49:00.000,2011/02/18 16:50:00.000,Approve Purchase Order for payment,R-810,Purchasing Agent
293,2011/02/20 18:10:00.000,2011/02/20 18:10:00.000,Send invoice,R-346,Supplier
293,2011/02/21 08:28:00.000,2011/02/21 08:31:00.000,Release Supplier's Invoice,R-752,Financial Manager
293,2011/02/21 09:04:00.000,2011/02/21 09:33:00.000,Settle dispute with supplier Financial Manager,R-752,Financial Manager
293,2011/02/21 09:33:00.000,2011/02/21 09:33:00.000,Authorize Supplier's Invoice payment,R-752,Financial Manager
293,2011/02/21 09:49:00.000,2011/02/21 10:00:00.000,Pay invoice,R-752,Financial Manager
296,2011/02/09 21:04:00.000,2011/02/09 21:22:00.000,Create Purchase Requisition,R-846,Requester
296,2011/02/10 12:54:00.000,2011/02/10 13:00:00.000,Analyze Purchase Requisition,R-264,Requester Manager
296,2011/02/10 13:06:00.000,2011/02/10 13:07:00.000,Create Request for Quotation Requester Manager,R-264,Requester Manager
296,2011/02/18 01:52:00.000,2011/02/18 02:20:00.000,Analyze Request for Quotation,R-594,Purchasing Agent
296,2011/02/18 16:50:00.000,2011/02/18 17:13:00.000,Send Request for Quotation to Supplier,R-810,Purchasing Agent
296,2011/02/19 00:53:00.000,2011/02/19 02:51:00.000,Create Quotation comparison Map,R-810,Purchasing Agent
296,2011/02/19 10:11:00.000,2011/02/19 10:38:00.000,Analyze Quotation comparison Map,R-591,Requester
296,2011/02/19 10:38:00.000,2011/02/19 10:38:00.000,Choose best option,R-874,Requester
296,2011/02/19 13:05:00.000,2011/02/19 18:11:00.000,Settle conditions with supplier,R-810,Purchasing Agent
296,2011/02/20 10:25:00.000,2011/02/20 10:31:00.000,Create Purchase Order,R-810,Purchasing Agent
296,2011/02/20 19:55:00.000,2011/02/20 20:08:00.000,Confirm Purchase Order,R-274,Supplier
296,2011/02/23 18:44:00.000,2011/02/24 18:06:00.000,Deliver Goods Services,R-392,Supplier
296,2011/02/25 01:34:00.000,2011/02/25 01:35:00.000,Release Purchase Order,R-753,Requester
296,2011/02/25 07:31:00.000,2011/02/25 07:32:00.000,Approve Purchase Order for payment,R-594,Purchasing Agent
296,2011/02/25 18:25:00.000,2011/02/25 18:25:00.000,Send invoice,R-543,Supplier
296,2011/02/26 08:44:00.000,2011/02/26 08:48:00.000,Release Supplier's Invoice,R-972,Financial Manager
296,2011/02/26 09:05:00.000,2011/02/26 09:21:00.000,Settle dispute with supplier Financial Manager,R-972,Financial Manager
296,2011/02/26 09:21:00.000,2011/02/26 09:21:00.000,Authorize Supplier's Invoice payment,R-752,Financial Manager
296,2011/02/26 10:04:00.000,2011/02/26 10:10:00.000,Pay invoice,R-752,Financial Manager
1929,2011/10/09 23:27:00.000,2011/10/10 00:20:00.000,Create Purchase Requisition,R-790,Requester
1929,2011/10/10 16:06:00.000,2011/10/10 16:14:00.000,Analyze Purchase Requisition,R-264,Requester Manager
295,2011/02/09 17:55:00.000,2011/02/09 18:37:00.000,Create Purchase Requisition,R-239,Requester
295,2011/02/09 19:40:00.000,2011/02/09 19:53:00.000,Create Request for Quotation Requester,R-846,Requester
295,2011/02/12 19:18:00.000,2011/02/12 19:47:00.000,Analyze Request for Quotation,R-594,Purchasing Agent
295,2011/02/12 20:29:00.000,2011/02/12 20:38:00.000,Amend Request for Quotation Requester,R-846,Requester Manager
295,2011/02/15 19:51:00.000,2011/02/15 20:05:00.000,Analyze Request for Quotation,R-810,Purchasing Agent
1114,2011/06/10 18:28:00.000,2011/06/10 19:05:00.000,Create Purchase Requisition,R-763,Requester
1114,2011/06/11 10:19:00.000,2011/06/11 10:28:00.000,Analyze Purchase Requisition,R-729,Requester Manager
290,2011/02/09 07:31:00.000,2011/02/09 08:14:00.000,Create Purchase Requisition,R-439,Requester
290,2011/02/09 15:59:00.000,2011/02/09 16:08:00.000,Create Request for Quotation Requester,R-768,Requester
290,2011/02/09 19:17:00.000,2011/02/09 19:58:00.000,Analyze Request for Quotation,R-312,Purchasing Agent
290,2011/02/11 21:50:00.000,2011/02/11 22:21:00.000,Send Request for Quotation to Supplier,R-312,Purchasing Agent
290,2011/02/13 01:16:00.000,2011/02/13 04:39:00.000,Create Quotation comparison Map,R-594,Purchasing Agent
290,2011/02/13 10:59:00.000,2011/02/13 11:23:00.000,Analyze Quotation comparison Map,R-768,Requester
290,2011/02/13 11:23:00.000,2011/02/13 11:23:00.000,Choose best option,R-330,Requester
290,2011/02/14 06:25:00.000,2011/02/14 20:11:00.000,Settle conditions with supplier,R-810,Purchasing Agent
290,2011/02/14 21:07:00.000,2011/02/14 21:18:00.000,Create Purchase Order,R-594,Purchasing Agent
290,2011/02/15 21:16:00.000,2011/02/15 21:46:00.000,Confirm Purchase Order,R-274,Supplier
290,2011/02/18 08:21:00.000,2011/02/18 17:21:00.000,Deliver Goods Services,R-274,Supplier
290,2011/02/19 00:33:00.000,2011/02/19 00:34:00.000,Release Purchase Order,R-874,Requester
290,2011/02/19 08:46:00.000,2011/02/19 08:47:00.000,Approve Purchase Order for payment,R-312,Purchasing Agent
290,2011/02/22 09:59:00.000,2011/02/22 09:59:00.000,Send invoice,R-274,Supplier
290,2011/02/23 00:15:00.000,2011/02/23 00:18:00.000,Release Supplier's Invoice,R-752,Financial Manager
290,2011/02/23 00:18:00.000,2011/02/23 00:18:00.000,Authorize Supplier's Invoice payment,R-752,Financial Manager
290,2011/02/23 00:51:00.000,2011/02/23 00:57:00.000,Pay invoice,R-972,Financial Manager
1116,2011/06/10 22:05:00.000,2011/06/10 22:26:00.000,Create Purchase Requisition,R-239,Requester
1116,2011/06/11 01:46:00.000,2011/06/11 01:55:00.000,Create Request for Quotation Requester,R-846,Requester
1116,2011/06/14 23:31:00.000,2011/06/14 23:48:00.000,Analyze Request for Quotation,R-312,Purchasing Agent
1116,2011/06/15 00:40:00.000,2011/06/15 00:48:00.000,Amend Request for Quotation Requester,R-330,Requester Manager
1116,2011/06/27 02:24:00.000,2011/06/27 02:31:00.000,Analyze Request for Quotation,R-312,Purchasing Agent
1116,2011/06/27 03:20:00.000,2011/06/27 03:33:00.000,Amend Request for Quotation Requester,R-591,Requester Manager
1116,2011/08/02 15:49:00.000,2011/08/02 16:11:00.000,Analyze Request for Quotation,R-312,Purchasing Agent
1116,2011/08/02 16:55:00.000,2011/08/02 17:02:00.000,Amend Request for Quotation Requester,R-591,Requester Manager
1116,2011/08/14 08:51:00.000,2011/08/14 09:28:00.000,Analyze Request for Quotation,R-594,Purchasing Agent
1116,2011/08/14 23:45:00.000,2011/08/15 00:15:00.000,Send Request for Quotation to Supplier,R-594,Purchasing Agent
1116,2011/08/15 02:23:00.000,2011/08/15 06:32:00.000,Create Quotation comparison Map,R-594,Purchasing Agent
1116,2011/08/15 13:19:00.000,2011/08/15 13:35:00.000,Analyze Quotation comparison Map,R-753,Requester
1116,2011/08/15 13:35:00.000,2011/08/15 13:35:00.000,Choose best option,R-790,Requester
1116,2011/08/17 08:40:00.000,2011/08/17 19:57:00.000,Settle conditions with supplier,R-810,Purchasing Agent
1116,2011/08/17 23:37:00.000,2011/08/17 23:50:00.000,Create Purchase Order,R-594,Purchasing Agent
1116,2011/08/18 12:05:00.000,2011/08/18 12:14:00.000,Confirm Purchase Order,R-392,Supplier
1116,2011/09/03 07:11:00.000,2011/09/03 10:23:00.000,Deliver Goods Services,R-392,Supplier
1116,2011/09/03 18:22:00.000,2011/09/03 18:23:00.000,Release Purchase Order,R-297,Requester
1116,2011/09/03 21:51:00.000,2011/09/03 21:52:00.000,Approve Purchase Order for payment,R-810,Purchasing Agent
1116,2011/09/12 13:53:00.000,2011/09/12 13:53:00.000,Send invoice,R-368,Supplier
1116,2011/09/13 04:25:00.000,2011/09/13 04:31:00.000,Release Supplier's Invoice,R-752,Financial Manager
1116,2011/09/13 05:02:00.000,2011/09/13 05:17:00.000,Settle dispute with supplier Financial Manager,R-972,Financial Manager
1116,2011/09/13 05:17:00.000,2011/09/13 05:17:00.000,Authorize Supplier's Invoice payment,R-752,Financial Manager
1116,2011/09/13 06:22:00.000,2011/09/13 06:27:00.000,Pay invoice,R-972,Financial Manager
291,2011/02/09 08:46:00.000,2011/02/09 09:14:00.000,Create Purchase Requisition,R-170,Requester
